Date,Close
2021-12-27 00:00:00-05:00,329.2598876953125
2021-12-28 00:00:00-05:00,328.1061096191406
2021-12-29 00:00:00-05:00,328.7792053222656
2021-12-30 00:00:00-05:00,326.2503967285156
2021-12-31 00:00:00-05:00,323.365966796875
2022-01-03 00:00:00-05:00,321.85650634765625
2022-01-04 00:00:00-05:00,316.3375549316406
2022-01-05 00:00:00-05:00,304.1940002441406
2022-01-06 00:00:00-05:00,301.79034423828125
2022-01-07 00:00:00-05:00,301.9441223144531
2022-01-10 00:00:00-05:00,302.1653137207031
2022-01-11 00:00:00-05:00,302.8479919433594
2022-01-12 00:00:00-05:00,306.0111999511719
2022-01-13 00:00:00-05:00,293.0600891113281
2022-01-14 00:00:00-05:00,298.2521667480469
2022-01-18 00:00:00-05:00,290.992919921875
2022-01-19 00:00:00-05:00,291.6466369628906
2022-01-20 00:00:00-05:00,289.98333740234375
2022-01-21 00:00:00-05:00,284.6278991699219
2022-01-24 00:00:00-05:00,284.95465087890625
2022-01-25 00:00:00-05:00,277.37823486328125
2022-01-26 00:00:00-05:00,285.2816162109375
2022-01-27 00:00:00-05:00,288.29107666015625
2022-01-28 00:00:00-05:00,296.38677978515625
2022-01-31 00:00:00-05:00,299.0019836425781
2022-02-01 00:00:00-05:00,296.8675537109375
2022-02-02 00:00:00-05:00,301.386474609375
2022-02-03 00:00:00-05:00,289.6467590332031
2022-02-04 00:00:00-05:00,294.1561279296875
2022-02-07 00:00:00-05:00,289.3583679199219
2022-02-08 00:00:00-05:00,292.8292541503906
2022-02-09 00:00:00-05:00,299.2232360839844
2022-02-10 00:00:00-05:00,290.7332763671875
2022-02-11 00:00:00-05:00,283.6759338378906
2022-02-14 00:00:00-05:00,283.6375427246094
2022-02-15 00:00:00-05:00,288.89678955078125
2022-02-16 00:00:00-05:00,288.55963134765625
2022-02-17 00:00:00-05:00,280.1099853515625
2022-02-18 00:00:00-05:00,277.4122619628906
2022-02-22 00:00:00-05:00,277.20989990234375
2022-02-23 00:00:00-05:00,270.0320739746094
2022-02-24 00:00:00-05:00,283.82891845703125
2022-02-25 00:00:00-05:00,286.4495849609375
2022-02-28 00:00:00-05:00,287.8755798339844
2022-03-01 00:00:00-05:00,284.1758728027344
2022-03-02 00:00:00-05:00,289.2244567871094
2022-03-03 00:00:00-05:00,285.1103515625
2022-03-04 00:00:00-05:00,279.27178955078125
2022-03-07 00:00:00-05:00,268.72174072265625
2022-03-08 00:00:00-05:00,265.7735290527344
2022-03-09 00:00:00-05:00,277.96142578125
2022-03-10 00:00:00-05:00,275.15771484375
2022-03-11 00:00:00-05:00,269.83941650390625
2022-03-14 00:00:00-04:00,266.3419494628906
2022-03-15 00:00:00-04:00,276.6607360839844
2022-03-16 00:00:00-04:00,283.63629150390625
2022-03-17 00:00:00-04:00,284.4359436035156
2022-03-18 00:00:00-04:00,289.4556579589844
2022-03-21 00:00:00-04:00,288.2320556640625
2022-03-22 00:00:00-04:00,292.9530334472656
2022-03-23 00:00:00-04:00,288.5499267578125
2022-03-24 00:00:00-04:00,292.9915466308594
2022-03-25 00:00:00-04:00,292.5869445800781
2022-03-28 00:00:00-04:00,299.3505554199219
2022-03-29 00:00:00-04:00,303.888427734375
2022-03-30 00:00:00-04:00,302.3950500488281
2022-03-31 00:00:00-04:00,297.0478210449219
2022-04-01 00:00:00-04:00,298.1172180175781
2022-04-04 00:00:00-04:00,303.46453857421875
2022-04-05 00:00:00-04:00,299.52392578125
2022-04-06 00:00:00-04:00,288.55963134765625
2022-04-07 00:00:00-04:00,290.3612976074219
2022-04-08 00:00:00-04:00,286.12200927734375
2022-04-11 00:00:00-04:00,274.83978271484375
2022-04-12 00:00:00-04:00,271.7567138671875
2022-04-13 00:00:00-04:00,277.11358642578125
2022-04-14 00:00:00-04:00,269.6081237792969
2022-04-18 00:00:00-04:00,270.27294921875
2022-04-19 00:00:00-04:00,274.8782653808594
2022-04-20 00:00:00-04:00,275.8995666503906
2022-04-21 00:00:00-04:00,270.5523376464844
2022-04-22 00:00:00-04:00,264.01995849609375
2022-04-25 00:00:00-04:00,270.46563720703125
2022-04-26 00:00:00-04:00,260.34918212890625
2022-04-27 00:00:00-04:00,272.8742980957031
2022-04-28 00:00:00-04:00,279.05010986328125
2022-04-29 00:00:00-04:00,267.3824462890625
2022-05-02 00:00:00-04:00,274.07861328125
2022-05-03 00:00:00-04:00,271.48687744140625
2022-05-04 00:00:00-04:00,279.3873291015625
2022-05-05 00:00:00-04:00,267.21875
2022-05-06 00:00:00-04:00,264.6944580078125
2022-05-09 00:00:00-04:00,254.9151611328125
2022-05-10 00:00:00-04:00,259.655517578125
2022-05-11 00:00:00-04:00,251.0324249267578
2022-05-12 00:00:00-04:00,246.0223846435547
2022-05-13 00:00:00-04:00,251.5816192626953
2022-05-16 00:00:00-04:00,251.94773864746094
2022-05-17 00:00:00-04:00,257.07330322265625
2022-05-18 00:00:00-04:00,245.36892700195312
2022-05-19 00:00:00-04:00,244.46115112304688
2022-05-20 00:00:00-04:00,243.9010772705078
2022-05-23 00:00:00-04:00,251.71365356445312
2022-05-24 00:00:00-04:00,250.71897888183594
2022-05-25 00:00:00-04:00,253.51956176757812
2022-05-26 00:00:00-04:00,256.78369140625
2022-05-27 00:00:00-04:00,263.8719787597656
2022-05-31 00:00:00-04:00,262.5489501953125
2022-06-01 00:00:00-04:00,263.08013916015625
2022-06-02 00:00:00-04:00,265.1661071777344
2022-06-03 00:00:00-04:00,260.7624206542969
2022-06-06 00:00:00-04:00,259.5359802246094
2022-06-07 00:00:00-04:00,263.1573791503906
2022-06-08 00:00:00-04:00,261.13909912109375
2022-06-09 00:00:00-04:00,255.7117919921875
2022-06-10 00:00:00-04:00,244.3163299560547
2022-06-13 00:00:00-04:00,233.9541473388672
2022-06-14 00:00:00-04:00,236.1077117919922
2022-06-15 00:00:00-04:00,243.12841796875
2022-06-16 00:00:00-04:00,236.57125854492188
2022-06-17 00:00:00-04:00,239.1593475341797
2022-06-21 00:00:00-04:00,245.04058837890625
2022-06-22 00:00:00-04:00,244.4514923095703
2022-06-23 00:00:00-04:00,249.98501586914062
2022-06-24 00:00:00-04:00,258.52197265625
2022-06-27 00:00:00-04:00,255.80833435058594
2022-06-28 00:00:00-04:00,247.68666076660156
2022-06-29 00:00:00-04:00,251.33702087402344
2022-06-30 00:00:00-04:00,248.0246124267578
2022-07-01 00:00:00-04:00,250.68038940429688
2022-07-05 00:00:00-04:00,253.83822631835938
2022-07-06 00:00:00-04:00,257.08306884765625
2022-07-07 00:00:00-04:00,259.1979675292969
2022-07-08 00:00:00-04:00,258.48333740234375
2022-07-11 00:00:00-04:00,255.4413299560547
2022-07-12 00:00:00-04:00,244.97296142578125
2022-07-13 00:00:00-04:00,244.0555419921875
2022-07-14 00:00:00-04:00,245.36892700195312
2022-07-15 00:00:00-04:00,247.91842651367188
2022-07-18 00:00:00-04:00,245.5330810546875
2022-07-19 00:00:00-04:00,250.63204956054688
2022-07-20 00:00:00-04:00,253.27809143066406
2022-07-21 00:00:00-04:00,255.76002502441406
2022-07-22 00:00:00-04:00,251.43357849121094
2022-07-25 00:00:00-04:00,249.9560546875
2022-07-26 00:00:00-04:00,243.26364135742188
2022-07-27 00:00:00-04:00,259.52630615234375
2022-07-28 00:00:00-04:00,266.9332580566406
2022-07-29 00:00:00-04:00,271.1148681640625
2022-08-01 00:00:00-04:00,268.478515625
2022-08-02 00:00:00-04:00,265.3978576660156
2022-08-03 00:00:00-04:00,272.7855529785156
2022-08-04 00:00:00-04:00,273.925048828125
2022-08-05 00:00:00-04:00,273.2104797363281
2022-08-08 00:00:00-04:00,270.7092590332031
2022-08-09 00:00:00-04:00,272.62139892578125
2022-08-10 00:00:00-04:00,279.2462463378906
2022-08-11 00:00:00-04:00,277.1795654296875
2022-08-12 00:00:00-04:00,281.90191650390625
2022-08-15 00:00:00-04:00,283.408447265625
2022-08-16 00:00:00-04:00,282.6744689941406
2022-08-17 00:00:00-04:00,281.9292907714844
2022-08-18 00:00:00-04:00,280.8164367675781
2022-08-19 00:00:00-04:00,276.9259338378906
2022-08-22 00:00:00-04:00,268.7967529296875
2022-08-23 00:00:00-04:00,267.52899169921875
2022-08-24 00:00:00-04:00,266.89990234375
2022-08-25 00:00:00-04:00,269.8613586425781
2022-08-26 00:00:00-04:00,259.4481506347656
2022-08-29 00:00:00-04:00,256.6803283691406
2022-08-30 00:00:00-04:00,254.49322509765625
2022-08-31 00:00:00-04:00,253.04150390625
2022-09-01 00:00:00-04:00,252.00599670410156
2022-09-02 00:00:00-04:00,247.805908203125
2022-09-06 00:00:00-04:00,245.0865020751953
2022-09-07 00:00:00-04:00,249.77047729492188
2022-09-08 00:00:00-04:00,250.18661499023438
2022-09-09 00:00:00-04:00,255.9351806640625
2022-09-12 00:00:00-04:00,258.0545654296875
2022-09-13 00:00:00-04:00,243.86709594726562
2022-09-14 00:00:00-04:00,244.08970642089844
2022-09-15 00:00:00-04:00,237.47018432617188
2022-09-16 00:00:00-04:00,236.850830078125
2022-09-19 00:00:00-04:00,236.637939453125
2022-09-20 00:00:00-04:00,234.63461303710938
2022-09-21 00:00:00-04:00,231.24745178222656
2022-09-22 00:00:00-04:00,233.21200561523438
2022-09-23 00:00:00-04:00,230.25064086914062
2022-09-26 00:00:00-04:00,229.79579162597656
2022-09-27 00:00:00-04:00,228.78933715820312
2022-09-28 00:00:00-04:00,233.29913330078125
2022-09-29 00:00:00-04:00,229.84420776367188
2022-09-30 00:00:00-04:00,225.39244079589844
2022-10-03 00:00:00-04:00,232.9797821044922
2022-10-04 00:00:00-04:00,240.85739135742188
2022-10-05 00:00:00-04:00,241.1670379638672
2022-10-06 00:00:00-04:00,238.83473205566406
2022-10-07 00:00:00-04:00,226.6892547607422
2022-10-10 00:00:00-04:00,221.86012268066406
2022-10-11 00:00:00-04:00,218.1439208984375
2022-10-12 00:00:00-04:00,218.4729766845703
2022-10-13 00:00:00-04:00,226.6892547607422
2022-10-14 00:00:00-04:00,221.19241333007812
2022-10-17 00:00:00-04:00,229.87322998046875
2022-10-18 00:00:00-04:00,230.81195068359375
2022-10-19 00:00:00-04:00,228.85707092285156
2022-10-20 00:00:00-04:00,228.5376739501953
2022-10-21 00:00:00-04:00,234.31524658203125
2022-10-24 00:00:00-04:00,239.2799072265625
2022-10-25 00:00:00-04:00,242.57998657226562
2022-10-26 00:00:00-04:00,223.8634033203125
2022-10-27 00:00:00-04:00,219.44070434570312
2022-10-28 00:00:00-04:00,228.26673889160156
2022-10-31 00:00:00-04:00,224.64735412597656
2022-11-01 00:00:00-04:00,220.81492614746094
2022-11-02 00:00:00-04:00,213.00511169433594
2022-11-03 00:00:00-04:00,207.34364318847656
2022-11-04 00:00:00-04:00,214.2534942626953
2022-11-07 00:00:00-05:00,220.52459716796875
2022-11-08 00:00:00-05:00,221.49237060546875
2022-11-09 00:00:00-05:00,217.27293395996094
2022-11-10 00:00:00-05:00,235.14755249023438
2022-11-11 00:00:00-05:00,239.14439392089844
2022-11-14 00:00:00-05:00,233.7636260986328
2022-11-15 00:00:00-05:00,234.1700897216797
2022-11-16 00:00:00-05:00,234.59710693359375
2022-11-17 00:00:00-05:00,234.54859924316406
2022-11-18 00:00:00-05:00,234.1021728515625
2022-11-21 00:00:00-05:00,234.90768432617188
2022-11-22 00:00:00-05:00,237.7997283935547
2022-11-23 00:00:00-05:00,240.27447509765625
2022-11-25 00:00:00-05:00,240.1872100830078
2022-11-28 00:00:00-05:00,234.626220703125
2022-11-29 00:00:00-05:00,233.2384033203125
2022-11-30 00:00:00-05:00,247.6114501953125
2022-12-01 00:00:00-05:00,247.1746826171875
2022-12-02 00:00:00-05:00,247.4949493408203
2022-12-05 00:00:00-05:00,242.8171844482422
2022-12-06 00:00:00-05:00,237.88706970214844
2022-12-07 00:00:00-05:00,237.15919494628906
2022-12-08 00:00:00-05:00,240.0997772216797
2022-12-09 00:00:00-05:00,238.17825317382812
2022-12-12 00:00:00-05:00,245.0590057373047
2022-12-13 00:00:00-05:00,249.33888244628906
2022-12-14 00:00:00-05:00,249.6300811767578
2022-12-15 00:00:00-05:00,241.6622772216797
2022-12-16 00:00:00-05:00,237.4697723388672
2022-12-19 00:00:00-05:00,233.35487365722656
2022-12-20 00:00:00-05:00,234.6650390625
2022-12-21 00:00:00-05:00,237.2174530029297
2022-12-22 00:00:00-05:00,231.1615753173828
2022-12-23 00:00:00-05:00,231.68563842773438
2022-12-27 00:00:00-05:00,229.96786499023438
2022-12-28 00:00:00-05:00,227.6095733642578
2022-12-29 00:00:00-05:00,233.8983612060547
2022-12-30 00:00:00-05:00,232.74351501464844
2023-01-03 00:00:00-05:00,232.51055908203125
2023-01-04 00:00:00-05:00,222.33981323242188
2023-01-05 00:00:00-05:00,215.75013732910156
2023-01-06 00:00:00-05:00,218.29286193847656
2023-01-09 00:00:00-05:00,220.418212890625
2023-01-10 00:00:00-05:00,222.09718322753906
2023-01-11 00:00:00-05:00,228.81300354003906
2023-01-12 00:00:00-05:00,231.47210693359375
2023-01-13 00:00:00-05:00,232.17088317871094
2023-01-17 00:00:00-05:00,233.2578582763672
2023-01-18 00:00:00-05:00,228.851806640625
2023-01-19 00:00:00-05:00,225.08627319335938
2023-01-20 00:00:00-05:00,233.13168334960938
2023-01-23 00:00:00-05:00,235.42205810546875
2023-01-24 00:00:00-05:00,234.89796447753906
2023-01-25 00:00:00-05:00,233.5101776123047
2023-01-26 00:00:00-05:00,240.68209838867188
2023-01-27 00:00:00-05:00,240.83737182617188
2023-01-30 00:00:00-05:00,235.5482177734375
2023-01-31 00:00:00-05:00,240.4977264404297
2023-02-01 00:00:00-05:00,245.29193115234375
2023-02-02 00:00:00-05:00,256.7922668457031
2023-02-03 00:00:00-05:00,250.72669982910156
2023-02-06 00:00:00-05:00,249.1933135986328
2023-02-07 00:00:00-05:00,259.6648864746094
2023-02-08 00:00:00-05:00,258.8594665527344
2023-02-09 00:00:00-05:00,255.84120178222656
2023-02-10 00:00:00-05:00,255.33656311035156
2023-02-13 00:00:00-05:00,263.31396484375
2023-02-14 00:00:00-05:00,264.1388854980469
2023-02-15 00:00:00-05:00,262.0276184082031
2023-02-16 00:00:00-05:00,255.05178833007812
2023-02-17 00:00:00-05:00,251.072509765625
2023-02-21 00:00:00-05:00,245.8284912109375
2023-02-22 00:00:00-05:00,244.6999053955078
2023-02-23 00:00:00-05:00,247.8716278076172
2023-02-24 00:00:00-05:00,242.47189331054688
2023-02-27 00:00:00-05:00,243.386474609375
2023-02-28 00:00:00-05:00,242.66650390625
2023-03-01 00:00:00-05:00,239.601806640625
2023-03-02 00:00:00-05:00,244.31072998046875
2023-03-03 00:00:00-05:00,248.3775177001953
2023-03-06 00:00:00-05:00,249.91476440429688
2023-03-07 00:00:00-05:00,247.26841735839844
2023-03-08 00:00:00-05:00,246.83058166503906
2023-03-09 00:00:00-05:00,245.48797607421875
2023-03-10 00:00:00-05:00,241.8589630126953
2023-03-13 00:00:00-04:00,247.0446319580078
2023-03-14 00:00:00-04:00,253.72860717773438
2023-03-15 00:00:00-04:00,258.2527160644531
2023-03-16 00:00:00-04:00,268.72137451171875
2023-03-17 00:00:00-04:00,271.8639221191406
2023-03-20 00:00:00-04:00,264.85888671875
2023-03-21 00:00:00-04:00,266.36688232421875
2023-03-22 00:00:00-04:00,264.917236328125
2023-03-23 00:00:00-04:00,270.141845703125
2023-03-24 00:00:00-04:00,272.9731140136719
2023-03-27 00:00:00-04:00,268.8964538574219
2023-03-28 00:00:00-04:00,267.7776184082031
2023-03-29 00:00:00-04:00,272.91473388671875
2023-03-30 00:00:00-04:00,276.3587951660156
2023-03-31 00:00:00-04:00,280.4937744140625
2023-04-03 00:00:00-04:00,279.4527587890625
2023-04-04 00:00:00-04:00,279.4040832519531
2023-04-05 00:00:00-04:00,276.6409912109375
2023-04-06 00:00:00-04:00,283.7044372558594
2023-04-10 00:00:00-04:00,281.55426025390625
2023-04-11 00:00:00-04:00,275.171875
2023-04-12 00:00:00-04:00,275.81396484375
2023-04-13 00:00:00-04:00,281.9919738769531
2023-04-14 00:00:00-04:00,278.3922424316406
2023-04-17 00:00:00-04:00,280.9801940917969
2023-04-18 00:00:00-04:00,280.5618591308594
2023-04-19 00:00:00-04:00,280.63970947265625
2023-04-20 00:00:00-04:00,278.3630676269531
2023-04-21 00:00:00-04:00,278.02252197265625
2023-04-24 00:00:00-04:00,274.1405334472656
2023-04-25 00:00:00-04:00,267.96246337890625
2023-04-26 00:00:00-04:00,287.372314453125
2023-04-27 00:00:00-04:00,296.5762023925781
2023-04-28 00:00:00-04:00,298.94036865234375
2023-05-01 00:00:00-04:00,297.28643798828125
2023-05-02 00:00:00-04:00,297.1404724121094
2023-05-03 00:00:00-04:00,296.15777587890625
2023-05-04 00:00:00-04:00,297.1404724121094
2023-05-05 00:00:00-04:00,302.23858642578125
2023-05-08 00:00:00-04:00,300.2927551269531
2023-05-09 00:00:00-04:00,298.6874084472656
2023-05-10 00:00:00-04:00,303.8536376953125
2023-05-11 00:00:00-04:00,301.7131652832031
2023-05-12 00:00:00-04:00,300.60406494140625
2023-05-15 00:00:00-04:00,301.080810546875
2023-05-16 00:00:00-04:00,303.299072265625
2023-05-17 00:00:00-04:00,306.1657409667969
2023-05-18 00:00:00-04:00,310.57293701171875
2023-05-19 00:00:00-04:00,310.3974304199219
2023-05-22 00:00:00-04:00,313.1665344238281
2023-05-23 00:00:00-04:00,307.39422607421875
2023-05-24 00:00:00-04:00,306.01947021484375
2023-05-25 00:00:00-04:00,317.788330078125
2023-05-26 00:00:00-04:00,324.5844421386719
2023-05-30 00:00:00-04:00,322.9462890625
2023-05-31 00:00:00-04:00,320.1966857910156
2023-06-01 00:00:00-04:00,324.28204345703125
2023-06-02 00:00:00-04:00,327.0317687988281
2023-06-05 00:00:00-04:00,327.5583190917969
2023-06-06 00:00:00-04:00,325.3547668457031
2023-06-07 00:00:00-04:00,315.3116455078125
2023-06-08 00:00:00-04:00,317.1447448730469
2023-06-09 00:00:00-04:00,318.6365661621094
2023-06-12 00:00:00-04:00,323.5704040527344
2023-06-13 00:00:00-04:00,325.9494323730469
2023-06-14 00:00:00-04:00,328.92340087890625
2023-06-15 00:00:00-04:00,339.41497802734375
2023-06-16 00:00:00-04:00,333.78887939453125
2023-06-20 00:00:00-04:00,329.61566162109375
2023-06-21 00:00:00-04:00,325.2377014160156
2023-06-22 00:00:00-04:00,331.2342224121094
2023-06-23 00:00:00-04:00,326.6612243652344
2023-06-26 00:00:00-04:00,320.4014587402344
2023-06-27 00:00:00-04:00,326.22247314453125
2023-06-28 00:00:00-04:00,327.4705505371094
2023-06-29 00:00:00-04:00,326.69049072265625
2023-06-30 00:00:00-04:00,332.0434875488281
2023-07-03 00:00:00-04:00,329.5571594238281
2023-07-05 00:00:00-04:00,329.71319580078125
2023-07-06 00:00:00-04:00,332.75537109375
2023-07-07 00:00:00-04:00,328.8063659667969
2023-07-10 00:00:00-04:00,323.5508117675781
2023-07-11 00:00:00-04:00,324.1748352050781
2023-07-12 00:00:00-04:00,328.78680419921875
2023-07-13 00:00:00-04:00,334.11065673828125
2023-07-14 00:00:00-04:00,336.62628173828125
2023-07-17 00:00:00-04:00,337.1040344238281
2023-07-18 00:00:00-04:00,350.5207214355469
2023-07-19 00:00:00-04:00,346.22076416015625
2023-07-20 00:00:00-04:00,338.215576171875
2023-07-21 00:00:00-04:00,335.19293212890625
2023-07-24 00:00:00-04:00,336.4994201660156
2023-07-25 00:00:00-04:00,342.2230529785156
2023-07-26 00:00:00-04:00,329.3426208496094
2023-07-27 00:00:00-04:00,322.4685363769531
2023-07-28 00:00:00-04:00,329.9277038574219
2023-07-31 00:00:00-04:00,327.5387878417969
2023-08-01 00:00:00-04:00,327.9483642578125
2023-08-02 00:00:00-04:00,319.328857421875
2023-08-03 00:00:00-04:00,318.5098571777344
2023-08-04 00:00:00-04:00,319.6018371582031
2023-08-07 00:00:00-04:00,321.8738098144531
2023-08-08 00:00:00-04:00,317.9150390625
2023-08-09 00:00:00-04:00,314.1903991699219
2023-08-10 00:00:00-04:00,314.8728942871094
2023-08-11 00:00:00-04:00,313.0008239746094
2023-08-14 00:00:00-04:00,315.9552307128906
2023-08-15 00:00:00-04:00,313.82958984375
2023-08-16 00:00:00-04:00,313.0674743652344
2023-08-17 00:00:00-04:00,309.62799072265625
2023-08-18 00:00:00-04:00,309.2371826171875
2023-08-21 00:00:00-04:00,314.5135803222656
2023-08-22 00:00:00-04:00,315.0802917480469
2023-08-23 00:00:00-04:00,319.5164489746094
2023-08-24 00:00:00-04:00,312.64727783203125
2023-08-25 00:00:00-04:00,315.58843994140625
2023-08-28 00:00:00-04:00,316.2919616699219
2023-08-29 00:00:00-04:00,320.8941650390625
2023-08-30 00:00:00-04:00,321.26544189453125
2023-08-31 00:00:00-04:00,320.2591247558594
2023-09-01 00:00:00-04:00,321.138427734375
2023-09-05 00:00:00-04:00,325.91644287109375
2023-09-06 00:00:00-04:00,325.2618408203125
2023-09-07 00:00:00-04:00,322.35986328125
2023-09-08 00:00:00-04:00,326.62005615234375
2023-09-11 00:00:00-04:00,330.2060241699219
2023-09-12 00:00:00-04:00,324.17724609375
2023-09-13 00:00:00-04:00,328.3691101074219
2023-09-14 00:00:00-04:00,330.94866943359375
2023-09-15 00:00:00-04:00,322.6627197265625
2023-09-18 00:00:00-04:00,321.529296875
2023-09-19 00:00:00-04:00,321.12872314453125
2023-09-20 00:00:00-04:00,313.4290466308594
2023-09-21 00:00:00-04:00,312.21734619140625
2023-09-22 00:00:00-04:00,309.7550354003906
2023-09-25 00:00:00-04:00,310.2729187011719
2023-09-26 00:00:00-04:00,304.99652099609375
2023-09-27 00:00:00-04:00,305.6316833496094
2023-09-28 00:00:00-04:00,306.4621887207031
2023-09-29 00:00:00-04:00,308.52386474609375
2023-10-02 00:00:00-04:00,314.4353942871094
2023-10-03 00:00:00-04:00,306.2178649902344
2023-10-04 00:00:00-04:00,311.66046142578125
2023-10-05 00:00:00-04:00,312.05126953125
2023-10-06 00:00:00-04:00,319.7705078125
2023-10-09 00:00:00-04:00,322.2718811035156
2023-10-10 00:00:00-04:00,320.8746032714844
2023-10-11 00:00:00-04:00,324.8123474121094
2023-10-12 00:00:00-04:00,323.58123779296875
2023-10-13 00:00:00-04:00,320.229736328125
2023-10-16 00:00:00-04:00,325.02740478515625
2023-10-17 00:00:00-04:00,324.4605712890625
2023-10-18 00:00:00-04:00,322.5552673339844
2023-10-19 00:00:00-04:00,323.737548828125
2023-10-20 00:00:00-04:00,319.1939697265625
2023-10-23 00:00:00-04:00,321.7833557128906
2023-10-24 00:00:00-04:00,322.9656677246094
2023-10-25 00:00:00-04:00,332.8736267089844
2023-10-26 00:00:00-04:00,320.3860778808594
2023-10-27 00:00:00-04:00,322.2621154785156
2023-10-30 00:00:00-04:00,329.59051513671875
2023-10-31 00:00:00-04:00,330.3721008300781
2023-11-01 00:00:00-04:00,338.14996337890625
2023-11-02 00:00:00-04:00,340.3485107421875
2023-11-03 00:00:00-04:00,344.7259521484375
2023-11-06 00:00:00-05:00,348.3706359863281
2023-11-07 00:00:00-05:00,352.2790832519531
2023-11-08 00:00:00-05:00,354.8879699707031
2023-11-09 00:00:00-05:00,352.4354248046875
2023-11-10 00:00:00-05:00,361.2099304199219
2023-11-13 00:00:00-05:00,358.2882995605469
2023-11-14 00:00:00-05:00,361.796142578125
2023-11-15 00:00:00-05:00,361.9429931640625
2023-11-16 00:00:00-05:00,368.3071594238281
2023-11-17 00:00:00-05:00,362.1192626953125
2023-11-20 00:00:00-05:00,369.55059814453125
2023-11-21 00:00:00-05:00,365.2719421386719
2023-11-22 00:00:00-05:00,369.9519958496094
2023-11-24 00:00:00-05:00,369.54083251953125
2023-11-27 00:00:00-05:00,370.69610595703125
2023-11-28 00:00:00-05:00,374.7007141113281
2023-11-29 00:00:00-05:00,370.9311218261719
2023-11-30 00:00:00-05:00,370.9898376464844
2023-12-01 00:00:00-05:00,366.6818542480469
2023-12-04 00:00:00-05:00,361.4241027832031
2023-12-05 00:00:00-05:00,364.7334289550781
2023-12-06 00:00:00-05:00,361.0911865234375
2023-12-07 00:00:00-05:00,363.1962585449219
2023-12-08 00:00:00-05:00,366.40771484375
2023-12-11 00:00:00-05:00,363.5389404296875
2023-12-12 00:00:00-05:00,366.5545654296875
2023-12-13 00:00:00-05:00,366.5447998046875
2023-12-14 00:00:00-05:00,358.28118896484375
2023-12-15 00:00:00-05:00,362.9809265136719
2023-12-18 00:00:00-05:00,364.8607177734375
2023-12-19 00:00:00-05:00,365.4579772949219
